device,app_version,device_id,os_version,page,tag,op,udid,stamp
ios,1.1.3,3aed69c2838621c53ccb31ca77fc547066e29b1f,11.2,tr_translate_dialog,trapp_start_dialog_B,click,,2018-06-03 01:11:29
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_upload,auto,5024040460158321,2018-06-03 01:11:35
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_ble,ble_data_download,auto,5024040460067311,2018-06-03 01:11:48
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460067311,2018-06-03 01:11:50
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_edit_shorthand,action_successed_sync_record,auto,5024040460067311,2018-06-03 01:11:52
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,offline_shorthand_duration,,5024040460067311,2018-06-03 01:11:54
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460067311,2018-06-03 01:11:56
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460067311,2018-06-03 01:12:12
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460067801,2018-06-03 01:12:19
android,1.0.7,a3485ab368154654,26,tr_init,connection_successful,auto,,2018-06-03 01:12:22
android,1.0.7,a3485ab368154654,26,tr_ota,tr_ota_update_result,auto,5024040460158321,2018-06-03 01:12:25
android,1.0.7,a3485ab368154654,26,tr_home,click_translate_dialog,click,5024040460158321,2018-06-03 01:12:41
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460158321,2018-06-03 01:12:55
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:12:56
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:12:58
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460158321,2018-06-03 01:13:15
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:13:17
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:13:18
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460158321,2018-06-03 01:13:30
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:13:32
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:13:33
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460158321,2018-06-03 01:13:44
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:13:46
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:13:47
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460158321,2018-06-03 01:13:50
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:13:52
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:13:54
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460158321,2018-06-03 01:13:59
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:14:02
android,1.0.7,a3485ab368154654,26,tr_translate_dialog,action_created_dialog,auto,5024040460158321,2018-06-03 01:14:04
android,1.0.7,a3485ab368154654,26,tr_home,click_synctranslate,click,5024040460158321,2018-06-03 01:14:38
android,1.0.7,a3485ab368154654,26,tr_sync_translate,action_start_synctranslate,auto,5024040460158321,2018-06-03 01:14:38
android,1.0.7,a3485ab368154654,26,tr_sync_translate,action_successed_synctranslate,auto,5024040460158321,2018-06-03 01:14:38
android,1.0.7,a3485ab368154654,26,tr_BLE,ble_data_download,auto,5024040460158321,2018-06-03 01:15:12
android,1.0.7,a3485ab368154654,26,tr_sync_translate,action_end_synctranslate,auto,5024040460158321,2018-06-03 01:15:12
android,1.0.7,a3485ab368154654,26,tr_sync_translate,synctranalate_duration,auto,5024040460158321,2018-06-03 01:15:12
android,1.0.7,a3485ab368154654,26,tr_home,click_synctranlsate_item,click,5024040460158321,2018-06-03 01:15:19
android,1.0.7,a3485ab368154654,26,tr_edit_shorthand,click_share_button,click,5024040460158321,2018-06-03 01:15:22
android,1.0.7,a3485ab368154654,26,tr_home,click_synctranlsate_item,click,5024040460158321,2018-06-03 01:15:29
android,1.0.7,a3485ab368154654,26,tr_home,click_home_nav,click,5024040460158321,2018-06-03 01:15:36
android,1.0.7,a3485ab368154654,26,tr_other_page,click_app_setting,click,5024040460158321,2018-06-03 01:15:38
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460067801,2018-06-03 01:16:09
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_ble,ble_data_download,auto,5024040460067801,2018-06-03 01:16:13
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,action_created_dialog,click,5024040460067801,2018-06-03 01:16:15
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460067801,2018-06-03 01:16:35
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_ble,ble_data_download,auto,5024040460067801,2018-06-03 01:16:37
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,action_created_dialog,click,5024040460067801,2018-06-03 01:16:39
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460067801,2018-06-03 01:16:41
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460067801,2018-06-03 01:16:43
ios,1.1.2,f0c711e03312ef40412bceba0a4c05923d7335f7,10.2,tr_ble,ble_data_download,auto,5024040460067801,2018-06-03 01:16:45
android,1.0.7,84cbea53fdf5a86d,26,tr_home,click_translate_dialog,click,5024040460139501,2018-06-03 01:17:07
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,click_pause_record_button,click,5024040460067311,2018-06-03 01:17:08
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_ble,ble_data_download,auto,5024040460067311,2018-06-03 01:17:10
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460067311,2018-06-03 01:17:12
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460067311,2018-06-03 01:17:14
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_ble,ble_data_download,auto,5024040460067311,2018-06-03 01:17:16
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_edit_shorthand,action_successed_sync_record,auto,5024040460067311,2018-06-03 01:17:18
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_shorthand,offline_shorthand_duration,,5024040460067311,2018-06-03 01:17:20
android,1.0.7,84cbea53fdf5a86d,26,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460139501,2018-06-03 01:17:36
android,1.0.7,84cbea53fdf5a86d,26,tr_BLE,ble_data_download,auto,5024040460139501,2018-06-03 01:17:37
android,1.0.7,84cbea53fdf5a86d,26,tr_translate_dialog,action_created_dialog,auto,5024040460139501,2018-06-03 01:17:39
android,1.0.7,84cbea53fdf5a86d,26,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460139501,2018-06-03 01:17:50
android,1.0.7,84cbea53fdf5a86d,26,tr_BLE,ble_data_download,auto,5024040460139501,2018-06-03 01:17:51
android,1.0.7,84cbea53fdf5a86d,26,tr_translate_dialog,action_created_dialog,auto,5024040460139501,2018-06-03 01:17:53
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_init,connection_successful,auto,5024040460061571,2018-06-03 01:21:18
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_edit_shorthand,action_start_sync_record,auto,5024040460061571,2018-06-03 01:21:20
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,click_trpen_intro,click,5024040460061571,2018-06-03 01:21:22
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_device_manager,click_silent_open,click,5024040460061571,2018-06-03 01:21:24
ios,1.1.2,02ca073dcac5d231ebe3882f476a3a1ccedd662f,11.2.2,tr_init,app_startup,auto,,2018-06-03 01:21:45
ios,1.1.2,02ca073dcac5d231ebe3882f476a3a1ccedd662f,11.2.2,tr_home,click_record_item,click,,2018-06-03 01:21:47
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,click_shorthand,click,5024040460061571,2018-06-03 01:21:54
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460061571,2018-06-03 01:21:56
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_edit_shorthand,action_successed_sync_record,auto,5024040460061571,2018-06-03 01:21:58
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,offline_shorthand_duration,,5024040460061571,2018-06-03 01:22:00
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:02
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:04
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:06
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:08
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,click_shorthand,click,5024040460061571,2018-06-03 01:22:10
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460061571,2018-06-03 01:22:12
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_edit_shorthand,action_successed_sync_record,auto,5024040460061571,2018-06-03 01:22:14
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,offline_shorthand_duration,,5024040460061571,2018-06-03 01:22:16
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:18
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:20
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,click_shorthand,click,5024040460061571,2018-06-03 01:22:22
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460061571,2018-06-03 01:22:24
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:22:26
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_home,click_record_item,click,5024040460006721,2018-06-03 01:22:30
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,click_play_button,click,5024040460006721,2018-06-03 01:22:32
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:22:58
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:00
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:02
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:10
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:12
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:20
ios,1.1.2,e9d1ddecf590919cc6e7834d47f8ce3d178b571d,11.3.1,tr_init,connection_successful,auto,5024040460006721,2018-06-03 01:23:21
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:36
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:38
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:42
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:46
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:52
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,drag_record_progress,drag,5024040460006721,2018-06-03 01:23:56
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:24:44
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_init,app_startup,auto,5024040460124771,2018-06-03 01:25:38
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_init,connection_successful,auto,5024040460124771,2018-06-03 01:25:40
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460124771,2018-06-03 01:25:46
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460124771,2018-06-03 01:25:48
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_home,click_record_item,click,5024040460006721,2018-06-03 01:25:50
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,click_share_button,click,5024040460006721,2018-06-03 01:25:52
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,action_share_wechat_session,click,5024040460006721,2018-06-03 01:25:54
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:25:54
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:26:04
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_home,click_record_item,click,5024040460006721,2018-06-03 01:26:32
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,click_share_button,click,5024040460006721,2018-06-03 01:26:34
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,action_share_wechat_timeline,click,5024040460006721,2018-06-03 01:26:36
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_init,connection_successful,auto,5024040460124771,2018-06-03 01:26:47
ios,1.1.3,5ee4633362c9523b0c4791fb390c1f954bcbfb3b,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460124771,2018-06-03 01:26:49
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_ota,tr_ota_open,auto,5024040460139381,2018-06-03 01:27:07
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_ota,tr_ota_update_click,click,5024040460139381,2018-06-03 01:27:09
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_ota,tr_ota_update_click,click,5024040460139381,2018-06-03 01:27:11
android,1.0.7,e9764d3ca944319e,26,tr_init,connection_successful,auto,,2018-06-03 01:27:24
android,1.0.7,e9764d3ca944319e,26,tr_home,click_shorthand,click,5024040460066051,2018-06-03 01:27:42
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_home,click_record_item,click,5024040460006721,2018-06-03 01:27:52
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,click_share_button,click,5024040460006721,2018-06-03 01:27:54
ios,1.1.2,bf121c1d44815c6df3d9b4bfc770f6df7e89feee,11.3.1,tr_edit_shorthand,action_share_wechat_session,click,5024040460006721,2018-06-03 01:27:56
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:28:14
android,1.0.7,e9764d3ca944319e,26,tr_shorthand,click_pause_record_button,click,5024040460066051,2018-06-03 01:28:51
android,1.0.7,e9764d3ca944319e,26,tr_BLE,ble_data_download,auto,5024040460066051,2018-06-03 01:28:51
android,1.0.7,e3fe274894ca186e,26,tr_init,connection_successful,auto,,2018-06-03 01:29:00
android,1.0.7,e9764d3ca944319e,26,tr_home,click_record_item,click,5024040460066051,2018-06-03 01:29:03
android,1.0.7,e9764d3ca944319e,26,tr_edit_shorthand,click_play_button,click,5024040460066051,2018-06-03 01:29:05
android,1.0.7,e3fe274894ca186e,26,tr_ota,tr_ota_open,auto,5024040460132181,2018-06-03 01:29:13
android,1.0.7,e3fe274894ca186e,26,tr_ota,tr_ota_update_click,click,5024040460132181,2018-06-03 01:29:16
ios,1.1.2,c0eb51d0f434ad7d0a644749e4729c12e6699890,11.3.1,tr_init,app_startup,auto,5024040460082131,2018-06-03 01:29:36
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_shorthand,start_online_shorthand,auto,5024040460139381,2018-06-03 01:29:39
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:31:14
android,1.0.7,e3fe274894ca186e,26,tr_BLE,ble_data_upload,auto,5024040460132181,2018-06-03 01:31:37
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_home,click_trpen_intro,click,5024040460067311,2018-06-03 01:31:37
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_home,click_app_setting,click,5024040460067311,2018-06-03 01:31:41
ios,1.1.3,be6d8506a95d5ee86ecd8a12dc488a6b23551289,11.3.1,tr_other_page,click_app_setting,click,5024040460067311,2018-06-03 01:31:43
android,1.0.7,e3fe274894ca186e,26,tr_init,connection_successful,auto,,2018-06-03 01:32:21
android,1.0.7,e3fe274894ca186e,26,tr_ota,tr_ota_update_result,auto,5024040460132181,2018-06-03 01:32:23
android,1.0.7,e3fe274894ca186e,26,tr_home,click_synctranslate,click,5024040460132181,2018-06-03 01:32:34
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_start_synctranslate,auto,5024040460132181,2018-06-03 01:32:34
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_successed_synctranslate,auto,5024040460132181,2018-06-03 01:32:36
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:33:14
ios,1.1.3,78564c27775ca233e961d2d304bdeaa2b0ae783b,11.3.1,tr_init,app_startup,auto,5024040460161851,2018-06-03 01:33:50
android,1.0.7,e3fe274894ca186e,26,tr_BLE,ble_data_download,auto,5024040460132181,2018-06-03 01:34:00
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_end_synctranslate,auto,5024040460132181,2018-06-03 01:34:00
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,synctranalate_duration,auto,5024040460132181,2018-06-03 01:34:00
android,1.0.7,e3fe274894ca186e,26,tr_home,click_translate_dialog,click,5024040460132181,2018-06-03 01:34:13
android,1.0.7,e3fe274894ca186e,26,tr_home,click_synctranslate,click,5024040460132181,2018-06-03 01:34:22
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_start_synctranslate,auto,5024040460132181,2018-06-03 01:34:23
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_successed_synctranslate,auto,5024040460132181,2018-06-03 01:34:23
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:37:14
android,1.0.7,e3fe274894ca186e,26,tr_BLE,ble_data_download,auto,5024040460132181,2018-06-03 01:37:20
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_end_synctranslate,auto,5024040460132181,2018-06-03 01:37:20
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,synctranalate_duration,auto,5024040460132181,2018-06-03 01:37:20
android,1.0.7,e3fe274894ca186e,26,tr_init,connection_successful,auto,,2018-06-03 01:37:29
android,1.0.7,e3fe274894ca186e,26,tr_home,click_welcome_record_item,click,5024040460132181,2018-06-03 01:37:34
android,1.0.8,2db2ca9b27416509,26,tr_init,app_startup,auto,,2018-06-03 01:37:37
android,1.0.7,e3fe274894ca186e,26,tr_home,click_home_nav,click,5024040460132181,2018-06-03 01:37:49
android,1.0.7,e3fe274894ca186e,26,tr_other_page,click_guidance_using,click,5024040460132181,2018-06-03 01:37:52
android,1.0.7,e3fe274894ca186e,26,tr_home,click_synctranslate,click,5024040460132181,2018-06-03 01:38:28
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_start_synctranslate,auto,5024040460132181,2018-06-03 01:38:28
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_successed_synctranslate,auto,5024040460132181,2018-06-03 01:38:30
android,1.0.8,121067da5a9707b0,27,tr_init,app_startup,auto,,2018-06-03 01:38:46
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:39:14
android,1.0.8,121067da5a9707b0,27,tr_init,connection_successful,auto,5024040460161211,2018-06-03 01:39:45
android,1.0.8,121067da5a9707b0,27,tr_home,show_OTA_upgrade_tip,auto,5024040460161211,2018-06-03 01:39:49
android,1.0.8,121067da5a9707b0,27,tr_home,show_OTA_upgrade_tip,auto,5024040460161211,2018-06-03 01:39:50
android,1.0.8,121067da5a9707b0,27,tr_home,click_OTA_upgrade_tip,click,5024040460161211,2018-06-03 01:39:58
android,1.0.8,121067da5a9707b0,27,tr_ota,tr_ota_open,auto,5024040460161211,2018-06-03 01:39:58
android,1.0.8,121067da5a9707b0,27,tr_ota,tr_ota_update_click,click,5024040460161211,2018-06-03 01:40:12
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:40:24
android,1.0.7,e3fe274894ca186e,26,tr_BLE,ble_data_download,auto,5024040460132181,2018-06-03 01:40:34
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,action_end_synctranslate,auto,5024040460132181,2018-06-03 01:40:34
android,1.0.7,e3fe274894ca186e,26,tr_sync_translate,synctranalate_duration,auto,5024040460132181,2018-06-03 01:40:34
android,1.0.7,e3fe274894ca186e,26,tr_home,click_translate_dialog,click,5024040460132181,2018-06-03 01:40:39
android,1.0.7,e3fe274894ca186e,26,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460132181,2018-06-03 01:40:49
android,1.0.7,e3fe274894ca186e,26,tr_BLE,ble_data_download,auto,5024040460132181,2018-06-03 01:41:03
ios,1.1.3,a3577131489d4310fd7c38832ef60ba59c1f4582,11.1,tr_ble,ble_data_download,auto,5024040460075371,2018-06-03 01:41:03
ios,1.1.3,a3577131489d4310fd7c38832ef60ba59c1f4582,11.1,tr_shorthand,online_shorthand_duration,,5024040460075371,2018-06-03 01:41:05
android,1.0.7,e3fe274894ca186e,26,tr_translate_dialog,action_created_dialog,auto,5024040460132181,2018-06-03 01:41:07
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:41:44
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,click_pause_record_button,click,5024040460061571,2018-06-03 01:42:28
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_ble,ble_data_download,auto,5024040460061571,2018-06-03 01:42:32
android,1.0.8,121067da5a9707b0,27,tr_BLE,ble_data_upload,auto,5024040460161211,2018-06-03 01:42:33
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460061571,2018-06-03 01:42:38
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:42:40
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460061571,2018-06-03 01:42:42
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:42:44
ios,1.1.3,f07009017ba32bb25466d9ed734e6c369a4ac002,11.3.1,tr_home,show_OTA_upgrade_tip,auto,5024040460061571,2018-06-03 01:42:46
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_ble,ble_data_upload,auto,5024040460139381,2018-06-03 01:43:07
android,1.0.8,121067da5a9707b0,27,tr_init,connection_successful,auto,5024040460161211,2018-06-03 01:43:14
android,1.0.8,121067da5a9707b0,27,tr_ota,tr_ota_update_result,auto,5024040460161211,2018-06-03 01:43:14
ios,1.1.3,7e03512aeb698ac0a7954930ae808e3effbea571,11.4,tr_init,connection_successful,auto,5024040460139381,2018-06-03 01:43:51
